"quote";"author";"context";"source";"date"
"... at least I thought I was dancing, 'til somebody stepped on my hand.";"J. B. White";NA;"drugs.dat (fortunes)";NA
"Be wary of strong drink.  It can make you shoot at tax collectors and miss.";"Lazarus Long, \"Time Enough for Love\"";NA;"drugs.dat (fortunes)";NA
"Because the wine remembers.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Beer & Pretzels -- Breakfast of Champions.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Beer -- it's not just for breakfast anymore.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Beggar to well-dressed businessman:
	\"Could you spare $20.95 for a fifth of Chivas?\"";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Best Beer: A panel of tasters assembled by the Consumer's Union in 1969
judged Coors and Miller's High Life to be among the very best. Those who
doubt that beer is a serious subject might ponder its effect on American
history. For example, New England's first colonists decided to drop anchor
at Plymouth Rock instead of continuing on to Virginia because, as one of
them put it, \"We could not now take time for further consideration, our
victuals being spent and especially our beer.\"";"Felton & Fowler's Best, Worst & Most Unusual";NA;"drugs.dat (fortunes)";NA
"Booze is the answer.  I don't remember the question.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Brandy-and-water spoils two good things.";"Charles Lamb";NA;"drugs.dat (fortunes)";NA
"But, officer, he's not drunk, I just saw his fingers twitch!";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Cerebus:	I'd love to lick apricot brandy out of your navel.
Jaka:		Look, Cerebus-- Jaka has to tell you ... something
Cerebus:	If Cerebus had a navel, would you lick apricot brandy out of it?
Jaka:		Ugh!
Cerebus:	You don't like apricot brandy?";"Cerebus #6, \"The Secret\"";NA;"drugs.dat (fortunes)";NA
"Claret is the liquor for boys; port for men; but he who aspires to be a hero
... must drink brandy.";"Samuel Johnson";NA;"drugs.dat (fortunes)";NA
"Climbing onto a bar stool, a piece of string asked for a beer.
	\"Wait a minute.  Aren't you a string?\"
	\"Well, yes, I am.\"
	\"Sorry.  We don't serve strings here.\"
	The determined string left the bar and stopped a passer-by.  \"Excuse,
me,\" it said, \"would you shred my ends and tie me up like a pretzel?\"  The
passer-by obliged, and the string re-entered the bar.  \"May I have a beer,
please?\" it asked the bartender.
	The barkeep set a beer in front of the string, then suddenly stopped.
\"Hey, aren't you the string I just threw out of here?\"
	\"No, I'm a frayed knot.\"";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Coach: Can I draw you a beer, Norm?
Norm:  No, I know what they look like.  Just pour me one.";"Cheers, No Help Wanted

Coach: How about a beer, Norm?
Norm:  Hey I'm high on life, Coach.  Of course, beer is my life.";NA;"drugs.dat (fortunes)";NA
"Coach: How's it going, Norm?
Norm:  Daddy's rich and Momma's good lookin'.";"Cheers, Truce or Consequences

Sam:   What's up, Norm?
Norm:  My nipples.  It's freezing out there.";NA;"drugs.dat (fortunes)";NA
"Coach: What would you say to a beer, Normie?
Norm:  Daddy wuvs you.";"Cheers, The Mail Goes to Jail

Sam:  What'd you like, Normie?
Norm: A reason to live.  Gimme another beer.";NA;"drugs.dat (fortunes)";NA
"Coach: What's up, Norm?
Norm:  Corners of my mouth, Coach.";"Cheers, Fortune and Men's Weights

Coach:  What's shaking, Norm?
Norm:   All four cheeks and a couple of chins, Coach.";NA;"drugs.dat (fortunes)";NA
"Come quickly, I am tasting stars!";"Dom Perignon, upon discovering champagne.";NA;"drugs.dat (fortunes)";NA
"Come, landlord, fill the flowing bowl until it does run over,
Tonight we will all merry be -- tomorrow we'll get sober.";"John Fletcher, \"The Bloody Brother\", II, 2";NA;"drugs.dat (fortunes)";NA
"Don't drink when you drive -- you might hit a bump and spill it.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Don't smoke the next cigarette.  Repeat.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Drink Canada Dry!  You might not succeed, but it *__is* fun trying.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Drinking coffee for instant relaxation?  That's like drinking alcohol for
instant motor skills.";"Marc Price";NA;"drugs.dat (fortunes)";NA
"Drinking is not a spectator sport.";"Jim Brosnan";NA;"drugs.dat (fortunes)";NA
"Drinking makes such fools of people, and people are such fools to begin
with, that it's compounding a felony.";"Robert Benchley";NA;"drugs.dat (fortunes)";NA
"Drunks are rarely amusing unless they know some good songs and lose a
lot a poker.";"Karyl Roosevelt";NA;"drugs.dat (fortunes)";NA
"Eggnog is a traditional holiday drink invented by the English.  Many
people wonder where the word \"eggnog\" comes from.  The first syllable
comes from the English word \"egg\", meaning \"egg\".  I don't know where
the \"nog\" comes from.

To make eggnog, you'll need rum, whiskey, wine gin and, if they are in
season, eggs...";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"ELECTRIC JELL-O

2   boxes JELL-O brand gelatin	2 packages Knox brand unflavored gelatin
2   cups fruit (any variety)	2+ cups water
1/2 bottle Everclear brand grain alcohol

Mix JELL-O and Knox gelatin into 2 cups of boiling water.  Stir 'til
	fully dissolved.
Pour hot mixture into a flat pan.  (JELL-O molds won't work.)
Stir in grain alcohol instead of usual cold water.  Remove any congealing
	glops of slime. (Alcohol has an unusual effect on excess JELL-O.)
Pour in fruit to desired taste, and to absorb any excess alcohol.
Mix in some cold water to dilute the alcohol and make it easier to eat for
	the faint of heart.
Refrigerate overnight to allow mixture to fully harden. (About 8-12 hours.)
Cut into squares and enjoy!

WARNING:
	Keep ingredients away from open flame.  Not recommended for
	children under eight years of age.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Every morning is a Smirnoff morning.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Excellent day for drinking heavily.  Spike the office water cooler.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"	Festivity Level 1: Your guests are chatting amiably with each
other, admiring your Christmas-tree ornaments, singing carols around
the upright piano, sipping at their drinks and nibbling hors d'oeuvres.

	Festivity Level 2: Your guests are talking loudly -- sometimes
to each other, and sometimes to nobody at all, rearranging your
Christmas-tree ornaments, singing \"I Gotta Be Me\" around the upright
piano, gulping their drinks and wolfing down hors d'oeuvres.

	Festivity Level 3: Your guests are arguing violently with
inanimate objects, singing \"I can't get no satisfaction,\" gulping down
other peoples' drinks, wolfing down Christmas tree ornaments and
placing hors d'oeuvres in the upright piano to see what happens when
the little hammers strike.

	Festivity Level 4: Your guests, hors d'oeuvres smeared all over
their naked bodies are performing a ritual dance around the burning
Christmas tree.  The piano is missing.

	You want to keep your party somewhere around level 3, unless
you rent your home and own Firearms, in which case you can go to level
4.  The best way to get to level 3 is egg-nog.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Fishing, with me, has always been an excuse to drink in the daytime.";"Jimmy Cannon";NA;"drugs.dat (fortunes)";NA
"Fortune finishes the great quotations, #17

	\"This bud of love, by summer's ripening breath,
	May prove a beauteous flower when next we meet.\"
	Juliet, this bud's for you.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"FORTUNE'S FAVORITE RECIPES: #8
	Christmas Rum Cake

1 or 2 quarts rum		1 tbsp. baking powder
1 cup butter			1 tsp. soda
1 tsp. sugar			1 tbsp. lemon juice
2 large eggs			2 cups brown sugar
2 cups dried assorted fruit	3 cups chopped English walnuts

Before you start, sample the rum to check for quality.  Good, isn't it?  Now
select a large mixing bowl, measuring cup, etc.  Check the rum again.  It
must be just right.  Be sure the rum is of the highest quality.  Pour one cup
of rum into a glass and drink it as fast as you can.  Repeat. With an electric
mixer, beat one cup butter in a large fluffy bowl.  Add 1 seaspoon of tugar
and beat again.  Meanwhile, make sure the rum teh absolutely highest quality.
Sample another cup.  Open second quart as necessary.  Add 2 orge laggs, 2 cups
of fried druit and beat untill high.  If the fried druit gets stuck in the
beaters, just pry it loose with a screwdriver.  Sample the rum again, checking
for toncisticity.  Next sift 3 cups of baking powder, a pinch of rum, a
seaspoon of toda and a cup of pepper or salt (it really doesn't matter).
Sample some more.  Sift 912 pint of lemon juice.  Fold in schopped butter and
strained chups.  Add bablespoon of brown gugar, or whatever color you have.
Mix mell.  Grease oven and turn cake pan to 350 gredees and rake until
poothtick comes out crean.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"FORTUNE'S PARTY TIPS		#14

Tired of finding that other people are helping themselves to your good
liquor at BYOB parties?  Take along a candle, which you insert and
light after you've opened the bottle.  No one ever expects anything
drinkable to be in a bottle which has a candle stuck in its neck.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Glogg (a traditional Scandinavian holiday drink):
	fifth of dry red wine
	fifth of Aquavit
	1 and 1/2 inch piece of cinnamon
	10 cardamom seeds
	1 cup raisins
	4 dried figs
	1 cup blanched or flaked almonds
	a few pieces of dried orange peel
	5 cloves
	1/2 lb. sugar cubes
	Heat up the wine and hard stuff (which may be substituted with wine
for the faint of heart) in a big pot after adding all the other stuff EXCEPT
the sugar cubes.  Just when it reaches boiling, put the sugar in a wire
strainer, moisten it in the hot brew, lift it out and ignite it with a match.
Dip the sugar several times in the liquid until it is all dissolved.  Serve
hot in cups with a few raisins and almonds in each cup.
	N.B. Aquavit may be hard to find and expensive to boot.  Use it only
if you really have a deep-seated desire to be fussy, or if you are of Swedish
extraction.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Halley's Comet: It came, we saw, we drank.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Harry's bar has a new cocktail.  It's called MRS punch.  They make it with
milk, rum and sugar and it's wonderful.  The milk is for vitality and the
sugar is for pep.  They put in the rum so that people will know what to do
with all that pep and vitality.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Having a wonderful wine, wish you were beer.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Having wandered helplessly into a blinding snowstorm Sam was greatly
relieved to see a sturdy Saint Bernard dog bounding toward him with
the traditional keg of brandy strapped to his collar.
	\"At last,\" cried Sam, \"man's best friend -- and a great big dog, too!\"";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"He knew the tavernes well in every toun.";"Geoffrey Chaucer";NA;"drugs.dat (fortunes)";NA
"He's just like Capistrano, always ready for a few swallows.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"\"Hey!  Who took the cork off my lunch??!\"";"W. C. Fields";NA;"drugs.dat (fortunes)";NA
"HOGAN'S HEROES DRINKING GAME --
	Take a shot every time:

-- Sergeant Schultz says, \"I knoooooowww nooooothing!\"
-- General Burkhalter or Major Hochstetter intimidate/insult Colonel Klink.
-- Colonel Klink falls for Colonel Hogan's flattery.
-- One of the prisoners sneaks out of camp (one shot for each prisoner to go).
-- Colonel Klink snaps to attention after answering the phone (two shots
	if it's one of our heroes on the other end).
-- One of the Germans is threatened with being sent to the Russian front.
-- Corporal Newkirk calls up a German in his phoney German accent, and
	tricks him (two shots if it's Colonel Klink).
-- Hogan has a romantic interlude with a beautiful girl from the underground.
-- Colonel Klink relates how he's never had an escape from Stalag 13.
-- Sergeant Schultz gives up a secret (two shots if he's bribed with food).
-- The prisoners listen to the Germans' conversation by a hidden transmitter.
-- Sergeant Schultz \"captures\" one of the prisoners after an escape.
-- Lebeau pronounces \"colonel\" as \"cuh-loh-`nell\".
-- Carter builds some kind of device (two shots if it's not explosive).
-- Lebeau wears his apron.
-- Hogan says \"We've got no choice\" when someone claims that the plan is
	impossible.";"The prisoners capture an important German, and sneak him out the tunnel.";NA;"drugs.dat (fortunes)";NA
"I can't die until the government finds a safe place to bury my liver.";"Phil Harris";NA;"drugs.dat (fortunes)";NA
"I distrust a man who says when.  If he's got to be careful not to drink
too much, it's because he's not to be trusted when he does.";"Sidney Greenstreet, \"The Maltese Falcon\"";NA;"drugs.dat (fortunes)";NA
"I don't drink, I don't like it, it makes me feel too good.";"K. Coates";NA;"drugs.dat (fortunes)";NA
"I drink to make other people interesting.";"George Jean Nathan";NA;"drugs.dat (fortunes)";NA
"I gave up Smoking, Drinking and Sex.  It was the most *__________horrifying* 20
minutes of my life!";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I have just had eighteen whiskeys in a row.  I do believe that is a record.";"Dylan Thomas, his last words";NA;"drugs.dat (fortunes)";NA
"I have to think hard to name an interesting man who does not drink.";"Richard Burton";NA;"drugs.dat (fortunes)";NA
"I kissed my first girl and smoked my first cigarette on the same day.
I haven't had time for tobacco since.";"Arturo Toscanini";NA;"drugs.dat (fortunes)";NA
"I may not be able to walk, but I drive from a sitting position.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I must get out of these wet clothes and into a dry Martini.";"Alexander Woolcott";NA;"drugs.dat (fortunes)";NA
"I never said all Democrats were saloonkeepers; what I said was all
saloonkeepers were Democrats.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I never take work home with me; I always leave it in some bar along the way.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I suppose that in a few hours I will sober up. That's such a sad
thought. I think I'll have a few more drinks to prepare myself.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I used to have a drinking problem.  Now I love the stuff.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I will not drink!
But if I do...
I will not get drunk!
But if I do...
I will not in public!
But if I do...
I will not fall down!
But if I do...
I will fall face down so that they cannot see my company badge.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I wish you were a Scotch on the rocks.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I'd like to meet the guy who invented beer and see what he's working on now.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I'd rather have a free bottle in front of me than a prefrontal lobotomy.";"Fred Allen

[Also attributed to S. Clay Wilson.  Ed.]";NA;"drugs.dat (fortunes)";NA
"I'm not under the alkafluence of inkahol
that some thinkle peep I am.
It's just the drunker I sit here the longer I get.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I've always felt sorry for people that don't drink -- remember,
when they wake up, that's as good as they're gonna feel all day!";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"I've always made it a solemn practice to never drink anything stronger
than tequila before breakfast.";"R. Nesson";NA;"drugs.dat (fortunes)";NA
"I've never been drunk, but often I've been overserved.";"George Gobel";NA;"drugs.dat (fortunes)";NA
"If God had intended Man to Smoke, He would have set him on Fire.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"If God had intended Men to Smoke, He would have put Chimneys in their Heads.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"If I knew what brand [of whiskey] he drinks, I would send a barrel or
so to my other generals.";"Abraham Lincoln, on General Grant";NA;"drugs.dat (fortunes)";NA
"If people drank ink instead of Schlitz, they'd be better off.";"Edward E. Hippensteel

[What brand of ink?  Ed.]";NA;"drugs.dat (fortunes)";NA
"If you don't drink it, someone else will.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"If you drink, don't park.  Accidents make people.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"In 1967, the Soviet Government minted a beautiful silver ruble with Lenin
in a very familiar pose -- arms raised above him, leading the country to
revolution.  But, it was clear to everybody, that if you looked at it from
behind, it was clear that Lenin was pointing to 11:00, when the Vodka
shops opened, and was actually saying, \"Comrades, forward to the Vodka shops.

It became fashionable, when one wanted to have a drink, to take out the
ruble and say, \"Oh my goodness, Comrades, Lenin tells me we should go.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"In a bottle, the neck is always at the top.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"In a gathering of two or more people, when a lighted cigarette is
placed in an ashtray, the smoke will waft into the face of the non-smoker.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"In a whiskey it's age, in a cigarette it's taste and in a sports car
it's impossible.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"In vino veritas.
	[In wine there is truth.]";"Pliny";NA;"drugs.dat (fortunes)";NA
"It has been said that Public Relations is the art of winning friends
and getting people under the influence.";"Jeremy Tunstall";NA;"drugs.dat (fortunes)";NA
"It's a brave man who, when things are at their darkest, can kick back and party!";"Dennis Quaid, \"Inner Space\"";NA;"drugs.dat (fortunes)";NA
"It's gonna be alright,
It's almost midnight,
And I've got two more bottles of wine.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"It's the same old story; boy meets beer, boy drinks beer... boy gets
another beer.";"Cheers";NA;"drugs.dat (fortunes)";NA
"It's useless to try to hold some people to anything they say while they're
madly in love, drunk, or running for office.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Keep America beautiful.  Swallow your beer cans.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Kiss a non-smoker; taste the difference.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Kissing a smoker is like licking an ashtray.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Lady Astor was giving a costume ball and Winston Churchill asked her what
disguise she would recommend for him.  She replied, \"Why don't you come
sober, Mr. Prime Minister?\"";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Let the worthy citizens of Chicago get their liquor the best way
they can. I'm sick of the job.  It's a thankless one and full of grief.";"Al Capone";NA;"drugs.dat (fortunes)";NA
"Life, like beer, is merely borrowed.";"Don Reed";NA;"drugs.dat (fortunes)";NA
"Look at it this way: Your daughter just named the fresh turkey you brought
home \"Cuddles\", so you're going out to buy a canned ham.  And you're still
drinking ordinary scotch?";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Look at it this way: Your wife's spending $280 a month on meditation lessons to
forget $26,000 of college education. And you're still drinking ordinary scotch?";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Marvin the Nature Lover spied a grasshopper hopping along in the grass,
and in a mood for communing with nature, rare even among full-fledged
Nature Lovers, he spoke to the grasshopper, saying: \"Hello, friend
grasshopper.  Did you know they've named a drink after you?\"
	\"Really?\" replied the grasshopper, obviously pleased.  \"They've
named a drink Fred?\"";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"\"Mind if I smoke?\"
	\"I don't care if you burst into flames and die!\"";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"\"Mind if I smoke?\"
	\"Yes, I'd like to see that, does it come out of your ears or what?\"";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"My mother drinks to forget she drinks.";"Crazy Jimmy";NA;"drugs.dat (fortunes)";NA
"My uncle was the town drunk -- and we lived in Chicago.";"George Gobel";NA;"drugs.dat (fortunes)";NA
"Never delay the ending of a meeting or the beginning of a cocktail hour.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Never drink from your finger bowl -- it contains only water.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"No, I don't have a drinking problem.

I drink, I get drunk, I fall down.

No problem!";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"[Norm comes in with an attractive woman.]

Coach:  Normie, Normie, could this be Vera?
Norm:   With a lot of expensive surgery, maybe.";"Cheers, Norman's Conquest

Coach:  What's up, Normie?
Norm:   The temperature under my collar, Coach.";NA;"drugs.dat (fortunes)";NA
"[Norm goes into the bar at Vic's Bowl-A-Rama.]

Off-screen crowd:  Norm!
Sam:   How the hell do they know him here?
Cliff: He's got a life, you know.";"Cheers, From Beer to Eternity

Woody: What can I do for you, Mr. Peterson?
Norm:  Elope with my wife.";NA;"drugs.dat (fortunes)";NA
"[Norm is angry.]

Woody: What can I get you, Mr. Peterson?
Norm:  Clifford Clavin's head.";"Cheers, The Triangle

Sam:  Hey, what's happening, Norm?
Norm: Well, it's a dog-eat-dog world, Sammy,
      and I'm wearing Milk-Bone underwear.";NA;"drugs.dat (fortunes)";NA
"[Norm returns from the hospital.]

Coach:  What's up, Norm?
Norm:   Everything that's supposed to be.";"Cheers, Diane Meets Mom

Sam:  What's new, Normie?
Norm: Terrorists, Sam.  They've taken over my stomach.  They're demanding beer.";NA;"drugs.dat (fortunes)";NA
"[Norm tries to prove that he is not Anton Kreitzer.]
Norm:  Afternoon, everybody!
All:   Anton!";"Cheers, The Two Faces of Norm

Woody: What's going on, Mr. Peterson?
Norm:  A flashing sign in my gut that says, ``Insert beer here.''";NA;"drugs.dat (fortunes)";NA
"Norm:  Gentlemen, start your taps.";"Cheers, The Coach's Daughter

Coach: How's life treating you, Norm?
Norm:  Like it caught me in bed with his wife.";NA;"drugs.dat (fortunes)";NA
"Norm:  Hey, everybody.
All:   [silence; everybody is mad at Norm for being rich.]
Norm:  [Carries on both sides of the conversation himself.]
       Norm!   (Norman.)
       How are you feeling today, Norm?
       Rich and thirsty.  Pour me a beer.";"Cheers, Tan 'n Wash

Woody: What's the latest, Mr. Peterson?
Norm:  Zsa-Zsa marries a millionaire, Peterson drinks a beer.
       Film at eleven.";NA;"drugs.dat (fortunes)";NA
"Not all men who drink are poets.  Some of us drink because we aren't poets.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Not drinking, chasing women, or doing drugs won't make you live longer --
it just seems that way.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"NOTICE:
	Anyone seen smoking will be assumed to be on fire and will
	be summarily put out.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Now is the time for drinking; now the time to beat the earth with
unfettered foot.";"Quintus Horatius Flaccus (Horace)";NA;"drugs.dat (fortunes)";NA
"Of course power tools and alcohol don't mix.  Everyone knows power
tools aren't soluble in alcohol...";"Crazy Nigel";NA;"drugs.dat (fortunes)";NA
"Old Grandad is dead but his spirits live on.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Once ... in the wilds of Afghanistan, I lost my corkscrew, and we were
forced to live on nothing but food and water for days.";"W. C. Fields, \"My Little Chickadee\"";NA;"drugs.dat (fortunes)";NA
"One difference between a man and a machine is that a machine is quiet
when well oiled.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"One dusty July afternoon, somewhere around the turn of the century, Patrick
Malone was in Mulcahey's Bar, bending an elbow with the other street car
conductors from the Brooklyn Traction Company.  While they were discussing the
merits of a local ring hero, the bar goes silent.  Malone turns around to see
his wife, with a face grim as death, stalking to the bar.
	Slapping a four-bit piece down on the bar, she draws herself up to her
full five feet five inches and says to Mulcahey, \"Give me what himself has
been havin' all these years.\"
	Mulcahey looks at Malone, who shrugs, and then back at Margaret Mary
Malone.  He sets out a glass and pours her a triple shot of Rye.  The bar is
totally silent as they watch the woman pick up the glass and knock back the
drink.  She slams the glass down on the bar, gasps, shudders slightly, and
passes out; falling straight back, stiff as a board, saved from sudden contact
with the barroom floor by the ample belly of Seamus Fogerty.
	Sometime later, she comes to on the pool table, a jacket under her
head.  Her bloodshot eyes fell upon her husband, who says, \"And all these
years you've been thinkin' I've been enjoying meself.\"";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Only Irish coffee provides in a single glass all four essential food groups --
alcohol, caffeine, sugar, and fat.";"Alex Levine";NA;"drugs.dat (fortunes)";NA
"PLEASE DON'T SMOKE HERE!

Penalty: An early, lingering death from cancer,
	 emphysema, or other smoking-caused ailment.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
"Police:	Good evening, are you the host?
Host:	No.
Police:	We've been getting complaints about this party.
Host:	About the drugs?
Police:	No.
Host:	About the guns, then?  Is somebody complaining about the guns?
Police:	No, the noise.
Host:	Oh, the noise.  Well that makes sense because there are no guns
	or drugs here.  (An enormous explosion is heard in the
	background.)  Or fireworks.  Who's complaining about the noise?
	The neighbors?
Police:	No, the neighbors fled inland hours ago.  Most of the recent
	complaints have come from Pittsburgh.  Do you think you could
	ask the host to quiet things down?
Host:	No Problem.  (At this point, a Volkswagon bug with primitive
	religious symbols drawn on the doors emerges from the living
	room and roars down the hall, past the police and onto the
	lawn, where it smashes into a tree.  Eight guests tumble out
	onto the grass, moaning.)  See?  Things are starting to wind
	down.";"Unknown (/usr/share/games/fortunes/drugs)";NA;"drugs.dat (fortunes)";NA
