"quote";"author";"context";"source";"date"
"Admiration, n.:
	Our polite recognition of another's resemblance to ourselves.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Adore, v.:
	To venerate expectantly.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Adult, n.:
	One old enough to know better.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Advertising Rule:
	In writing a patent-medicine advertisement, first convince the
	reader that he has the disease he is reading about; secondly,
	that it is curable.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Afternoon, n.:
	That part of the day we spend worrying about how we wasted the morning.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Age, n.:
	That period of life in which we compound for the vices that we
	still cherish by reviling those that we no longer have the enterprise
	to commit.";"Ambrose Bierce";NA;"definitions.dat (fortunes)";NA
"Agnes' Law:
	Almost everything in life is easier to get into than out of.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Air Force Inertia Axiom:
	Consistency is always easier to defend than correctness.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"air, n.:
	A nutritious substance supplied by a bountiful Providence for the
	fattening of the poor.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Alaska:
	A prelude to \"No.\"";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Albrecht's Law:
	Social innovations tend to the level of minimum tolerable well-being.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Alden's Laws:
	(1)  Giving away baby clothes and furniture is the major cause
	     of pregnancy.
	(2)  Always be backlit.
	(3)  Sit down whenever possible.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"algorithm, n.:
	Trendy dance for hip programmers.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"alimony, n:
	Having an ex you can bank on.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"All new:
	Parts not interchangeable with previous model.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Allen's Axiom:
	When all else fails, read the instructions.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Alliance, n.:
	In international politics, the union of two thieves who have
	their hands so deeply inserted in each other's pocket that they cannot
	separately plunder a third.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Alone, adj.:
	In bad company.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Ambidextrous, adj.:
	Able to pick with equal skill a right-hand pocket or a left.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Ambiguity:
	Telling the truth when you don't mean to.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Ambition, n:
	An overmastering desire to be vilified by enemies while
	living and made ridiculous by friends when dead.";"Ambrose Bierce";NA;"definitions.dat (fortunes)";NA
"Amoebit:
	Amoeba/rabbit cross; it can multiply and divide at the same time.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Andrea's Admonition:
	Never bestow profanity upon a driver who has wronged you.
	If you think his window is closed and he can't hear you,
	it isn't and he can.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Androphobia:
	Fear of men.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Anoint, v.:
	To grease a king or other great functionary already sufficiently
	slippery.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Anthony's Law of Force:
	Don't force it; get a larger hammer.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Anthony's Law of the Workshop:
	Any tool when dropped, will roll into the least accessible
	corner of the workshop.

Corollary:
	On the way to the corner, any dropped tool will first strike
	your toes.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Antonym, n.:
	The opposite of the word you're trying to think of.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Aphasia:
	Loss of speech in social scientists when asked
	at parties, \"But of what use is your research?\"";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"aphorism, n.:
	A concise, clever statement.
afterism, n.:
	A concise, clever statement you don't think of until too late.";"James Alexander Thom";NA;"definitions.dat (fortunes)";NA
"Appendix:
	A portion of a book, for which nobody yet has discovered any use.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Applause, n:
	The echo of a platitude from the mouth of a fool.";"Ambrose Bierce";NA;"definitions.dat (fortunes)";NA
"aquadextrous, adj.:
	Possessing the ability to turn the bathtub faucet on and off
	with your toes.";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"Arbitrary systems, pl.n.:
	Systems about which nothing general can be said, save \"nothing
	general can be said.\"";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Arithmetic:
	An obscure art no longer practiced in the world's developed countries.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Armadillo:
	To provide weapons to a Spanish pickle.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Armor's Axiom:
	Virtue is the failure to achieve vice.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Armstrong's Collection Law:
	If the check is truly in the mail,
	it is surely made out to someone else.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Arnold's Addendum:
	Anything not fitting into these categories causes cancer in rats.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Arnold's Laws of Documentation:
	(1) If it should exist, it doesn't.
	(2) If it does exist, it's out of date.
	(3) Only documentation for useless programs transcends the
	    first two laws.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Arthur's Laws of Love:
	(1) People to whom you are attracted invariably think you
	    remind them of someone else.
	(2) The love letter you finally got the courage to send will be
	    delayed in the mail long enough for you to make a fool of
	    yourself in person.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"ASCII:
	The control code for all beginning programmers and those who would
	become computer literate.  Etymologically, the term has come down as
	a contraction of the often-repeated phrase \"ascii and you shall
	receive.\"";"Robb Russon";NA;"definitions.dat (fortunes)";NA
"Atlanta:
	An entire city surrounded by an airport.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Auction:
	A gyp off the old block.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"audiophile, n:
	Someone who listens to the equipment instead of the music.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Authentic:
	Indubitably true, in somebody's opinion.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Automobile, n.:
	A four-wheeled vehicle that runs up hills and down pedestrians.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bachelor:
	A guy who is footloose and fiancee-free.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bachelor:
	A man who chases women and never Mrs. one.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Backward conditioning:
	Putting saliva in a dog's mouth in an attempt to make a bell ring.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bagbiter:
	1. n.; Equipment or program that fails, usually intermittently.  2.
adj.: Failing hardware or software.  \"This bagbiting system won't let me get
out of spacewar.\" Usage: verges on obscenity.  Grammatically separable; one
may speak of \"biting the bag\".  Synonyms: LOSER, LOSING, CRETINOUS,
BLETCHEROUS, BARFUCIOUS, CHOMPER, CHOMPING.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bagdikian's Observation:
	Trying to be a first-rate reporter on the average American newspaper
	is like trying to play Bach's \"St. Matthew Passion\" on a ukelele.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Baker's First Law of Federal Geometry:
	A block grant is a solid mass of money surrounded on all sides by
	governors.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Ballistophobia:
	Fear of bullets;
Otophobia:
	Fear of opening one's eyes.
Peccatophobia:
	Fear of sinning.
Taphephobia:
	Fear of being buried alive.
Sitophobia:
	Fear of food.
Trichophobbia:
	Fear of hair.
Vestiphobia:
	Fear of clothing.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Banacek's Eighteenth Polish Proverb:
	The hippo has no sting, but the wise man would rather be sat upon
	by the bee.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Banectomy, n.:
	The removal of bruises on a banana.";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"Barach's Rule:
	An alcoholic is a person who drinks more than his own physician.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Barbara's Rules of Bitter Experience:
	(1) When you empty a drawer for his clothes
	    and a shelf for his toiletries, the relationship ends.
	(2) When you finally buy pretty stationary
	    to continue the correspondence, he stops writing.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Barker's Proof:
	Proofreading is more effective after publication.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Barometer, n.:
	An ingenious instrument which indicates what kind of weather we
	are having.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Barth's Distinction:
	There are two types of people: those who divide people into two
	types, and those who don't.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Baruch's Observation:
	If all you have is a hammer, everything looks like a nail.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Basic Definitions of Science:
	If it's green or wiggles, it's biology.
	If it stinks, it's chemistry.
	If it doesn't work, it's physics.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"BASIC, n.:
	A programming language.  Related to certain social diseases in
	that those who have it will not admit it in polite company.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bathquake, n.:
	The violent quake that rattles the entire house when the water
	faucet is turned on to a certain point.";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"Battle, n.:
	A method of untying with the teeth a political knot that
	will not yield to the tongue.";"Ambrose Bierce";NA;"definitions.dat (fortunes)";NA
"Beauty, n.:
	The power by which a woman charms a lover and terrifies a husband.";"Ambrose Bierce";NA;"definitions.dat (fortunes)";NA
"Beauty:
	What's in your eye when you have a bee in your hand.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Begathon, n.:
	A multi-day event on public television, used to raise money so
	you won't have to watch commercials.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Beifeld's Principle:
	The probability of a young man meeting a desirable and receptive
	young female increases by pyramidical progression when he
	is already in the company of (1) a date, (2) his wife, (3) a
	better-looking and richer male friend.";"R. Beifeld";NA;"definitions.dat (fortunes)";NA
"belief, n:
	Something you do not believe.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bennett's Laws of Horticulture:
	(1) Houses are for people to live in.
	(2) Gardens are for plants to live in.
	(3) There is no such thing as a houseplant.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Benson's Dogma:
	ASCII is our god, and Unix is his profit.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bershere's Formula for Failure:
	There are only two kinds of people who fail: those who
	listen to nobody... and those who listen to everybody.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"beta test, v:
	To voluntarily entrust one's data, one's livelihood and one's
	sanity to hardware or software intended to destroy all three.
	In earlier days, virgins were often selected to beta test volcanos.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bierman's Laws of Contracts:
	(1) In any given document, you can't cover all the \"what if's\".
	(2) Lawyers stay in business resolving all the unresolved \"what if's\".
	(3) Every resolved \"what if\" creates two unresolved \"what if's\".";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bilbo's First Law:
	You cannot count friends that are all packed up in barrels.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Binary, adj.:
	Possessing the ability to have friends of both sexes.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bing's Rule:
	Don't try to stem the tide -- move the beach.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bipolar, adj.:
	Refers to someone who has homes in Nome, Alaska, and Buffalo, New York.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"birth, n:
	The first and direst of all disasters.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"bit, n:
	A unit of measure applied to color.  Twenty-four-bit color
	refers to expensive $3 color as opposed to the cheaper 25
	cent, or two-bit, color that use to be available a few years ago.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bizoos, n.:
	The millions of tiny individual bumps that make up a basketball.";"Rich Hall, \"Sniglets\"";NA;"definitions.dat (fortunes)";NA
"blithwapping:
	Using anything BUT a hammer to hammer a nail into the
	wall, such as shoes, lamp bases, doorstops, etc.";"\"Sniglets\", Rich Hall & Friends";NA;"definitions.dat (fortunes)";NA
"Bloom's Seventh Law of Litigation:
	The judge's jokes are always funny.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Blore's Razor:
	Given a choice between two theories, take the one which is funnier.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Blutarsky's Axiom:
	Nothing is impossible for the man who will not listen to reason.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Boling's postulate:
	If you're feeling good, don't worry.  You'll get over it.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bolub's Fourth Law of Computerdom:
	Project teams detest weekly progress reporting because it so
	vividly manifests their lack of progress.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bombeck's Rule of Medicine:
	Never go to a doctor whose office plants have died.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Boob's Law:
	You always find something in the last place you look.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Booker's Law:
	An ounce of application is worth a ton of abstraction.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bore, n.:
	A guy who wraps up a two-minute idea in a two-hour vocabulary.";"Walter Winchell";NA;"definitions.dat (fortunes)";NA
"Bore, n.:
	A person who talks when you wish him to listen.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Boren's Laws:
	(1) When in charge, ponder.
	(2) When in trouble, delegate.
	(3) When in doubt, mumble.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"boss, n:
	According to the Oxford English Dictionary, in the Middle Ages the
	words \"boss\" and \"botch\" were largely synonymous, except that boss,
	in addition to meaning \"a supervisor of workers\" also meant \"an
	ornamental stud.\"";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Boucher's Observation:
	He who blows his own horn always plays the music
	several octaves higher than originally written.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bower's Law:
	Talent goes where the action is.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bowie's Theorem:
	If an experiment works, you must be using the wrong equipment.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"boy, n:
	A noise with dirt on it.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bradley's Bromide:
	If computers get too powerful, we can organize
	them into a committee -- that will do them in.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Brady's First Law of Problem Solving:
	When confronted by a difficult problem, you can solve it more
	easily by reducing it to the question, \"How would the Lone Ranger
	have handled this?\"";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"brain, n:
	The apparatus with which we think that we think.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"brain, v: [as in \"to brain\"]
	To rebuke bluntly, but not pointedly; to dispel a source
	of error in an opponent.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"brain-damaged, generalization of \"Honeywell Brain Damage\" (HBD), a
theoretical disease invented to explain certain utter cretinisms in
Multics, adj:
	Obviously wrong; cretinous; demented.  There is an implication
	that the person responsible must have suffered brain damage,
	because he/she should have known better.  Calling something
	brain-damaged is bad; it also implies it is unusable.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bride, n.:
	A woman with a fine prospect of happiness behind her.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"briefcase, n:
	A trial where the jury gets together and forms a lynching party.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"broad-mindedness, n:
	The result of flattening high-mindedness out.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Brogan's Constant:
	People tend to congregate in the back of the church and the
	front of the bus.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"brokee, n:
	Someone who buys stocks on the advice of a broker.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Brontosaurus Principle:
	Organizations can grow faster than their brains can manage them
	in relation to their environment and to their own physiology:  when
	this occurs, they are an endangered species.";"Thomas K. Connellan";NA;"definitions.dat (fortunes)";NA
"Brook's Law:
	Adding manpower to a late software project makes it later.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Brooke's Law:
	Whenever a system becomes completely defined, some damn fool
	discovers something which either abolishes the system or
	expands it beyond recognition.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bubble Memory, n.:
	A derogatory term, usually referring to a person's intelligence.
	See also \"vacuum tube\".";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bucy's Law:
	Nothing is ever accomplished by a reasonable man.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bug, n.:
	An aspect of a computer program which exists because the
	programmer was thinking about Jumbo Jacks or stock options when s/he
	wrote the program.

Fortunately, the second-to-last bug has just been fixed.";"Ray Simard";NA;"definitions.dat (fortunes)";NA
"bug, n:
	A son of a glitch.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"bug, n:
	An elusive creature living in a program that makes it incorrect.
	The activity of \"debugging\", or removing bugs from a program, ends
	when people get tired of doing it, not when the bugs are removed.";"\"Datamation\", January 15, 1984";NA;"definitions.dat (fortunes)";NA
"Bugs, pl. n.:
	Small living things that small living boys throw on small living girls.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bumper sticker:
	All the parts falling off this car are of the very finest
	British manufacture.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bunker's Admonition:
	You cannot buy beer; you can only rent it.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Burbulation:
	The obsessive act of opening and closing a refrigerator door in
	an attempt to catch it before the automatic light comes on.";"\"Sniglets\", Rich Hall & Friends";NA;"definitions.dat (fortunes)";NA
"Bureau Termination, Law of:
	When a government bureau is scheduled to be phased out,
	the number of employees in that bureau will double within
	12 months after the decision is made.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"bureaucracy, n:
	A method for transforming energy into solid waste.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Bureaucrat, n.:
	A person who cuts red tape sideways.";"J. McCabe";NA;"definitions.dat (fortunes)";NA
"bureaucrat, n:
	A politician who has tenure.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Burke's Postulates:
	Anything is possible if you don't know what you are talking about.
	Don't create a problem for which you do not have the answer.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Burn's Hog Weighing Method:
	(1) Get a perfectly symmetrical plank and balance it across a sawhorse.
	(2) Put the hog on one end of the plank.
	(3) Pile rocks on the other end until the plank is again perfectly
	    balanced.
	(4) Carefully guess the weight of the rocks.";"Robert Burns";NA;"definitions.dat (fortunes)";NA
"buzzword, n:
	The fly in the ointment of computer literacy.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"byob, v:
	Believing Your Own Bull";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"C, n:
	A programming language that is sort of like Pascal except more like
	assembly except that it isn't very much like either one, or anything
	else.  It is either the best language available to the art today, or
	it isn't.";"Ray Simard";NA;"definitions.dat (fortunes)";NA
"Cabbage, n.:
	A familiar kitchen-garden vegetable about as large and wise as
	a man's head.";"Ambrose Bierce, \"The Devil's Dictionary\"";NA;"definitions.dat (fortunes)";NA
"Cache:
	A very expensive part of the memory system of a computer that no one
	is supposed to know is there.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Cahn's Axiom:
	When all else fails, read the instructions.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Campbell's Law:
	Nature abhors a vacuous experimenter.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Canada Bill Jones's Motto:
	It's morally wrong to allow suckers to keep their money.

Canada Bill Jones's Supplement:
	A Smith and Wesson beats four aces.";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
"Canonical, adj.:
	The usual or standard state or manner of something.  A true story:
One Bob Sjoberg, new at the MIT AI Lab, expressed some annoyance at the use
of jargon.  Over his loud objections, we made a point of using jargon as
much as possible in his presence, and eventually it began to sink in.
Finally, in one conversation, he used the word \"canonical\" in jargon-like
fashion without thinking.
	Steele: \"Aha!  We've finally got you talking jargon too!\"
	Stallman: \"What did he say?\"
	Steele: \"He just used `canonical' in the canonical way.\"";"Unknown (/usr/share/games/fortunes/definitions)";NA;"definitions.dat (fortunes)";NA
