"quote";"author";"context";"source";"date"
"  Thank God I'm an atheist.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  This report is filled with omissions.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  We are not anticipating any emergencies.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  We're overpaying him, but he's worth it. -Samuel Goldwyn";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  His honour rooted in dishonour stood,
  And faith unfaithful kept him falsely true.";"Alfred Lord Tennyson";NA;"paradoxum.dat (fortunes)";NA
"  The good oxymoron, to define it by a self-illustration, must be a
  planned inadvertency. -Wilson Follett";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  An Irishman is never at peace except when he's fighting.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  I marvel at the strength of human weakness.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Always be sincere, even when you don't mean it. -Irene Peter";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Live within your income, even if you have to borrow to do so.";"Josh Billings";NA;"paradoxum.dat (fortunes)";NA
"  Of course I can keep secrets. It's the people I tell them to that
  can't keep them. -Anthony Haden-Guest";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  The best cure for insomnia is to get a lot of sleep. -W. C. Fields";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  I distinctly remember forgetting that. -Clara Barton";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  We must believe in free will. We have no choice. -Isaac B. Singer";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  I'd give my right arm to be ambidextrous.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Monotheism is a gift from the gods.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  After they got rid of capital punishment, they had to hang twice
  as many people as before.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  I never liked you, and I always will. -Samuel Goldwyn";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Why don't you pair `em up in threes? -Yogi Berra";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Our similarities are different. -Dale Berra, son of Yogi";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  After Donald Trump's stretch limousine was stolen and found
  undamaged a few blocks away; he said, \"Nothing was stolen. I had
  an honest thief.\"-International Herald Tribune, page 3, March 2,
  1992";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Some bird populations soaring down
	-Headline of an article in
	 Science News, page 126, February 20, 1993.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Most bacteria have the decency to be microscopic. Epulopiscium
  fishelsoni is not among them. The newly identified one-celled
  macro-microorganism is a full .5 mm long, large enough to be seen
  with the naked eye. Described in the current Nature, \"It is a
  million times as massive as a typical bacterium.\"-Time, page 25,
  March 29, 1993";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  \"Triumph without Victory, The Unreported History of the Persian
  Gulf War\", -Headline published in the U.S. News & World Report,
  1992.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  An empty cab drove up and Sarah Bernhardt got out. -Arthur Baer,
  American comic and columnist";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  She used to diet on any kind of food she could lay her hands on.";"Arthur Baer, American comic and columnist";NA;"paradoxum.dat (fortunes)";NA
"  The first condition of immortality is death. -Stanislaw Lec";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  As famous as the unknown soldier.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  I must follow the people. Am I not their leader? -Benjamin Disraeli";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Hegel was right when he said that we learn from history that man
  can never learn anything from history. -George Bernard Shaw";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  William Safire's rules for writing as seen in the New York Times

     Do not put statements in the negative form.
     And don't start sentences with a conjunction.
     If you reread your work, you will find on rereading that a great
     deal of repetition can be avoided by rereading and editing.
     Never use a long word when a diminutive one will do.
     Unqualified superlatives are the worst of all.
     If any word is improper at the end of a sentence, a linking verb is.
     Avoid trendy locutions that sound flaky.
     Never, ever use repetitive redundancies.
     Also, avoid awkward or affected alliteration.
     Last, but not least, avoid cliche's like the plague.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Everyone writes on the walls except me. -Said to be graffiti seen in Pompeii";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  I tripped over a hole that was sticking up out of the ground.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  I don't think anyone should write their autobiography until after
  they're dead. -Samuel Goldwyn";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  This page intentionally left blank.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  Evil isn't all bad.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  I disagree with unanimity.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  \"It's a step forward although there was no progress.\"
  President Hosni Murbarak of Egypt attempting to put the best face
  on a disappointing summit meeting between President Clinton and
  the Syrian dictator Hafez Assad.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
"  \"I always avoid prophesying beforehand because it is much better
  to prophesy after the event has already taken place. \" - Winston
  Churchill";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
" All truths are true to an extend, including this one.  -XA";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
" Assume a virtue, if you have it not.  -William Shakespeare";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
" All generalisations are dangerous, including this one.";"Unknown (/usr/share/games/fortunes/paradoxum)";NA;"paradoxum.dat (fortunes)";NA
