"quote";"author";"context";"source";"date"
"An easy way to see what processes own which network connections: 'sudo
netstat -tup' for connections and 'sudo netstat -tupl for listening process.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"The 'history' command will show you the commands you've used before.
Alternatively you can use the up arrow button to look through them.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"To make a backup without typing the full path twice: 'cp
/long/path/to/file/name{,.orig}' to create a copy with the suffix .orig";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"If you executed a command and neglected to use sudo, you can execute \"sudo
!!\" to re-execute the previous command with sudo prepended.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Install 'denyhosts' to help protect against brute force SSH attacks,
auto-blocking multiple attempts.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use \"iotop\" for measuring hard disk I/O (current read/write) usage per
application.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"If you are using a PostgreSQL database, use \"ptop\" to monitor real time
usage.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use \"iftop\" to monitor current network activity connections per host.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use \"pastebinit\" to copy a file, or output of a command to a webpage
allowing you to share it. e.g. 'pastebinit /proc/cpuinfo' or 'df -h |
pastebinit'";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use \"tail -f /var/log/some.log\" to see new lines added to a log instantly in
real time.  Ideal from watching webserver requests as they happen.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Save time starting to type a command or file name, then press tab to
complete Hit tab twice to bring up multiple completion options.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Append your ssh key to your server's authorized keys file using the command
'ssh-copy-id user@server_address'";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"If you want to download a file from a URL via the console, you can use the
command 'wget http://address/to/file.tar'";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"To manage Apache modules use \"a2enmod\" to enable and \"a2dismod\" to disable.
e.g. 'sudo a2enmod rewrite'";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"To manage Apache virtualhosts use \"a2ensite\" to enable and \"a2dissite\" to
disable. e.g. \"sudo a2ensite example.org\"";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use \"top\" to get a view of your server's performance such as processor,
memory and swap utilisation and see a rolling display of the top cpu using
processes.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"If you need to perform a command a second time on a different file, you can
use command replacement with the ^ symbol. e.g. \"cp foo.txt
/to/some/directory\" then \"^foo^bar\", expanding to: \"cp bar.txt
/to/some/directory\".";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"You can contact the Ubuntu Server team on IRC using chat.freenode.net in
channel #ubuntu-server. You can also use http://webchat.freenode.net.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"You can edit your network configuration in /etc/network/interfaces and
enable your changes by issuing the command sudo /etc/init.d/networking
restart.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"If the empty file ~/.hushlogin exists on the server, login to the server
will be super quiet. Only the bash prompt is displayed.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"To find a package which name or description contains a keyword use:
'apt-cache search <keyword>'. 'apt-cache showpkg <packagename>' to get
details.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"If you need to compile a piece of software, you may need to install the
build-essential package. Use 'sudo apt-get install build-essential'.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"You can use the text-based web browser w3m to browse the Internet in your
console screen. e.g 'w3m http://ubuntu.com'";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"The free command tells you the status of your memory and swap, how much you
have used and how much you have left.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"If you know you typed a command or password wrong, you can use ctrl + u to
delete the whole line or ctrl + w to delete just a word.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Typing 'dmesg | tail' after you plug in usb storage will give you its
partition name (ex: /dev/sdb1) simplifying the mounting process.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"The column allows you to format output neatly. ex: 'mount | column -t' will
reformat mount's messy output. See 'man column' for more info.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use awk to quickly filter columns from some command output.  e.g.: ls -l |
awk '{print $3 \" \" $9}'";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"You can change your hostname by editing the file /etc/hostname.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use 'dpkg --get-selections > selections.txt' to save a selection and 'dpkg
--set-selections < selections.txt && apt-get dselect-upgrade' to restore.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"To deactivate a service at boot, for example, apache2: 'sudo update-rc.d -f
apache2 remove'. To activate it: 'sudo update-rc.d apache2 install
defaults'.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Tired of repeatedly pressing 'y' through some shell process (e.g. fsck)? Try
the 'yes' command. 'man yes' for more info.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"For a lightweight VPN alternative, have a look at ssh + netcat-openbsd for
SOCKS proxy support.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use the 'watch' command to repeat the same command a regular interval and
get helpful datetime output. 'man watch' for more details.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Use lsof to find out which process has open handles for a file. 'lsof +D
/path' will find all processes for the given path. This is useful for
unmounting media.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"A for loop in bash syntax: 'for i in * ; do echo $i ; done'.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Default installations do not provide a complete version of the vim text
editor.  Install vim-full if vi is your preferred editor.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Need a little refresh on networking concept? Take a look at the networking
section of the server guide.
https://help.ubuntu.com/9.10/serverguide/C/networking.html";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Keep your servers time in sync, use the ntpd package.
https://help.ubuntu.com/9.10/serverguide/C/NTP.html";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Package updates can be automated on your server using the
unattended-upgrades package.
https://help.ubuntu.com/9.10/serverguide/C/automatic-updates.html";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Documentation and other resources pointers for Ubuntu Server Edition are
provided at: http://www.ubuntu.com/server/doc";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Two packages are recommended to perform backups of your clients and servers
in ubuntu: 'backuppc' and 'bacula'.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"To have grep return the string you are looking for without checking for
upper or lower case use '-i'.  e.g. grep -i readme somefile.txt";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Successive commands usually process the same argument. 'Alt-.' inserts the
last argument of the previous command. GNU readline rocks, read the manual.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"To restrict ssh logins to certain commands, have a look at the ForceCommand
directive (see \"man sshd_config\").";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Unsure if AppArmor might be causing an issue? Don't disable it, use the
proper debugging procedure: https://wiki.ubuntu.com/DebuggingApparmor";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"Having trouble with DNS records? dig, ping and named-checkzone are great
tools to debug your bind9 setup.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"To find in which file an event has been logged in use 'ls -ltr /var/log |
tail' which will display the last modified logs.";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
"You can add \"| grep word\" to search for a word in the output of a command.
grep can also search through several files: \"grep -r -e word /etc\".";"Unknown (/usr/share/games/fortunes/ubuntu-server-tips)";NA;"ubuntu-server-tips.dat (fortunes-ubuntu-server)";NA
