"quote";"author";"context";"source";"date"
"And furthermore, my bowling average is unimpeachable!!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"ANN JILLIAN'S HAIR makes LONI ANDERSON'S HAIR look like RICARDO
MONTALBAN'S HAIR!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Are the STEWED PRUNES still in the HAIR DRYER?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Are we live or on tape?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Are we on STRIKE yet?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Are we THERE yet?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Are we THERE yet?  My MIND is a SUBMARINE!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Are you mentally here at Pizza Hut??";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Are you selling NYLON OIL WELLS??  If so, we can use TWO DOZEN!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Are you still an ALCOHOLIC?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"As President I have to go vacuum my coin collection!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Awright, which one of you hid my PENIS ENVY?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"BARBARA STANWYCK makes me nervous!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Barbie says, Take quaaludes in gin and go to a disco right away!
But Ken says, WOO-WOO!!  No credit at \"Mr. Liquor\"!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"BARRY ... That was the most HEART-WARMING rendition of \"I DID IT MY
WAY\" I've ever heard!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Being a BALD HERO is almost as FESTIVE as a TATTOOED KNOCKWURST.";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"BELA LUGOSI is my co-pilot ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-BI-";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"... bleakness ... desolation ... plastic forks ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Bo Derek ruined my life!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Boy, am I glad it's only 1971...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Boys, you have ALL been selected to LEAVE th' PLANET in 15 minutes!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"But they went to MARS around 1953!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"But was he mature enough last night at the lesbian masquerade?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Can I have an IMPULSE ITEM instead?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Can you MAIL a BEAN CAKE?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Catsup and Mustard all over the place!  It's the Human Hamburger!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"CHUBBY CHECKER just had a CHICKEN SANDWICH in downtown DULUTH!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Civilization is fun!  Anyway, it keeps me busy!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Clear the laundromat!!  This whirl-o-matic just had a nuclear meltdown!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Concentrate on th'cute, li'l CARTOON GUYS!  Remember the SERIAL
NUMBERS!!  Follow the WHIPPLE AVE. EXIT!!  Have a FREE PEPSI!!  Turn
LEFT at th'HOLIDAY INN!!  JOIN the CREDIT WORLD!!  MAKE me an OFFER!!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"CONGRATULATIONS!  Now should I make thinly veiled comments about
DIGNITY, self-esteem and finding TRUE FUN in your RIGHT VENTRICLE??";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Content:  80% POLYESTER, 20% DACRONi ... The waitress's UNIFORM sheds
TARTAR SAUCE like an 8\" by 10\" GLOSSY ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Could I have a drug overdose?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Did an Italian CRANE OPERATOR just experience uninhibited sensations in
a MALIBU HOT TUB?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Did I do an INCORRECT THING??";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Did I say I was a sardine?  Or a bus???";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Did I SELL OUT yet??";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Did YOU find a DIGITAL WATCH in YOUR box of VELVEETA?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Did you move a lot of KOREAN STEAK KNIVES this trip, Dingy?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"DIDI ... is that a MARTIAN name, or, are we in ISRAEL?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Didn't I buy a 1951 Packard from you last March in Cairo?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Disco oil bussing will create a throbbing naugahide pipeline running
straight to the tropics from the rug producing regions and devalue the dollar!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Do I have a lifestyle yet?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Do you guys know we just passed thru a BLACK HOLE in space?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Do you have exactly what I want in a plaid poindexter bar bat??";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Do you like \"TENDER VITTLES\"?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Do you think the \"Monkees\" should get gas on odd or even days?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Does someone from PEORIA have a SHORTER ATTENTION span than me?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"does your DRESSING ROOM have enough ASPARAGUS?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"DON'T go!!  I'm not HOWARD COSELL!!  I know POLISH JOKES ... WAIT!!
Don't go!!  I AM Howard Cosell! ... And I DON'T know Polish jokes!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Don't hit me!!  I'm in the Twilight Zone!!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Don't SANFORIZE me!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Don't worry, nobody really LISTENS to lectures in MOSCOW, either! ...
FRENCH, HISTORY, ADVANCED CALCULUS, COMPUTER PROGRAMMING, BLACK
STUDIES, SOCIOBIOLOGY! ...  Are there any QUESTIONS??";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Edwin Meese made me wear CORDOVANS!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Eisenhower!!  Your mimeograph machine upsets my stomach!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Either CONFESS now or we go to \"PEOPLE'S COURT\"!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Everybody gets free BORSCHT!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Everybody is going somewhere!!  It's probably a garage sale or a
disaster Movie!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Everywhere I look I see NEGATIVITY and ASPHALT ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Excuse me, but didn't I tell you there's NO HOPE for the survival of
OFFSET PRINTING?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"FEELINGS are cascading over me!!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Finally, Zippy drives his 1958 RAMBLER METROPOLITAN into the faculty
dining room.";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"First, I'm going to give you all the ANSWERS to today's test ...  So
just plug in your SONY WALKMANS and relax!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"FOOLED you!  Absorb EGO SHATTERING impulse rays, polyester poltroon!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"for ARTIFICIAL FLAVORING!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Four thousand different MAGNATES, MOGULS & NABOBS are romping in my
gothic solarium!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"FROZEN ENTREES may be flung by members of opposing SWANSON SECTS ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"FUN is never having to say you're SUSHI!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Gee, I feel kind of LIGHT in the head now, knowing I can't make my
satellite dish PAYMENTS!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Gibble, Gobble, we ACCEPT YOU ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Give them RADAR-GUIDED SKEE-BALL LANES and VELVEETA BURRITOS!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Go on, EMOTE!  I was RAISED on thought balloons!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"GOOD-NIGHT, everybody ... Now I have to go administer FIRST-AID to my
pet LEISURE SUIT!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"HAIR TONICS, please!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Half a mind is a terrible thing to waste!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hand me a pair of leather pants and a CASIO keyboard -- I'm living for today!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Has everybody got HALVAH spread all over their ANKLES?? ...  Now, it's
time to \"HAVE A NAGEELA\"!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"... he dominates the DECADENT SUBWAY SCENE.";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"He is the MELBA-BEING ... the ANGEL CAKE ... XEROX him ... XEROX him --";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"He probably just wants to take over my CELLS and then EXPLODE inside me
like a BARREL of runny CHOPPED LIVER!  Or maybe he'd like to
PSYCHOLIGICALLY TERRORISE ME until I have no objection to a RIGHT-WING
MILITARY TAKEOVER of my apartment!!  I guess I should call AL PACINO!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"HELLO KITTY gang terrorizes town, family STICKERED to death!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"HELLO, everybody, I'm a HUMAN!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hello, GORRY-O!!  I'm a GENIUS from HARVARD!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hello.  I know the divorce rate among unmarried Catholic Alaskan females!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hello.  Just walk along and try NOT to think about your INTESTINES
being almost FORTY YARDS LONG!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hello...  IRON CURTAIN?  Send over a SAUSAGE PIZZA!  World War III?  No thanks!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hello?  Enema Bondage?  I'm calling because I want to be happy, I guess ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Here I am at the flea market but nobody is buying my urine sample bottles ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Here I am in 53 B.C. and all I want is a dill pickle!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Here I am in the POSTERIOR OLFACTORY LOBULE but I don't see CARL SAGAN
anywhere!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Here we are in America ... when do we collect unemployment?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hey, wait a minute!!  I want a divorce!! ... you're not Clint Eastwood!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hey, waiter!  I want a NEW SHIRT and a PONY TAIL with lemon sauce!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hiccuping & trembling into the WASTE DUMPS of New Jersey like some
drunken CABBAGE PATCH DOLL, coughing in line at FIORUCCI'S!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hmmm ... a CRIPPLED ACCOUNTANT with a FALAFEL sandwich is HIT by a
TROLLEY-CAR ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hmmm ... A hash-singer and a cross-eyed guy were SLEEPING on a deserted
island, when ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hmmm ... a PINHEAD, during an EARTHQUAKE, encounters an ALL-MIDGET
FIDDLE ORCHESTRA ... ha ... ha ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hmmm ... an arrogant bouquet with a subtle suggestion of POLYVINYL
CHLORIDE ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"Hold the MAYO & pass the COSMIC AWARENESS ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"HOORAY, Ronald!!  Now YOU can marry LINDA RONSTADT too!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"How do I get HOME?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"How do you explain Wayne Newton's POWER over millions?  It's th' MOUSTACHE
...  Have you ever noticed th' way it radiates SINCERITY, HONESTY & WARMTH?
It's a MOUSTACHE you want to take HOME and introduce to NANCY SINATRA!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"How many retured bricklayers from FLORIDA are out purchasing PENCIL
SHARPENERS right NOW??";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"How's it going in those MODULAR LOVE UNITS??";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"How's the wife?  Is she at home enjoying capitalism?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"hubub, hubub, HUBUB, hubub, hubub, hubub, HUBUB, hubub, hubub, hubub.";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"HUGH BEAUMONT died in 1982!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"HUMAN REPLICAS are inserted into VATS of NUTRITIONAL YEAST ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I always have fun because I'm out of my mind!!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I am a jelly donut.  I am a jelly donut.";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I am a traffic light, and Alan Ginzberg kidnapped my laundry in 1927!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I am covered with pure vegetable oil and I am writing a best seller!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I am deeply CONCERNED and I want something GOOD for BREAKFAST!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I am having FUN...  I wonder if it's NET FUN or GROSS FUN?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I am NOT a nut....";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I appoint you ambassador to Fantasy Island!!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I brought my BOWLING BALL -- and some DRUGS!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I can't decide which WRONG TURN to make first!!  I wonder if BOB
GUCCIONE has these problems!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I can't think about that.  It doesn't go with HEDGES in the shape of
LITTLE LULU -- or ROBOTS making BRICKS ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I demand IMPUNITY!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I didn't order any WOO-WOO ... Maybe a YUBBA ... But no WOO-WOO!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I don't believe there really IS a GAS SHORTAGE.. I think it's all just
a BIG HOAX on the part of the plastic sign salesmen -- to sell more numbers!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"... I don't know why but, suddenly, I want to discuss declining I.Q.
LEVELS with a blue ribbon SENATE SUB-COMMITTEE!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I don't know WHY I said that ... I think it came from the FILLINGS in
my rear molars ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"... I don't like FRANK SINATRA or his CHILDREN.";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I don't understand the HUMOUR of the THREE STOOGES!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I feel ... JUGULAR ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I feel better about world problems now!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I feel like a wet parking meter on Darvon!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I feel like I am sharing a ``CORN-DOG'' with NIKITA KHRUSCHEV ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I feel like I'm in a Toilet Bowl with a thumbtack in my forehead!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I feel partially hydrogenated!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I fill MY industrial waste containers with old copies of the \"WATCHTOWER\"
and then add HAWAIIAN PUNCH to the top ...  They look NICE in the yard ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I guess it was all a DREAM ... or an episode of HAWAII FIVE-O ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I guess you guys got BIG MUSCLES from doing too much STUDYING!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I had a lease on an OEDIPUS COMPLEX back in '81 ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I had pancake makeup for brunch!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I have a TINY BOWL in my HEAD";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I have a very good DENTAL PLAN.  Thank you.";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I have a VISION!  It's a RANCID double-FISHWICH on an ENRICHED BUN!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I have accepted Provolone into my life!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I have many CHARTS and DIAGRAMS..";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"... I have read the INSTRUCTIONS ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"-- I have seen the FUN --";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I have seen these EGG EXTENDERS in my Supermarket ... I have read the
INSTRUCTIONS ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I have the power to HALT PRODUCTION on all TEENAGE SEX COMEDIES!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I HAVE to buy a new \"DODGE MISER\" and two dozen JORDACHE JEANS because
my viewscreen is \"USER-FRIENDLY\"!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I haven't been married in over six years, but we had sexual counseling
every day from Oral Roberts!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I hope I bought the right relish ... zzzzzzzzz ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I hope something GOOD came in the mail today so I have a REASON to live!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I hope the ``Eurythmics'' practice birth control ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I hope you millionaires are having fun!  I just invested half your life
savings in yeast!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I invented skydiving in 1989!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I joined scientology at a garage sale!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I just forgot my whole philosophy of life!!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I just got my PRINCE bumper sticker ... But now I can't remember WHO he is ...";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I just had a NOSE JOB!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I just had my entire INTESTINAL TRACT coated with TEFLON!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I just heard the SEVENTIES were over!!  And I was just getting in touch
with my LEISURE SUIT!!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I just remembered something about a TOAD!";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
"I KAISER ROLL?!  What good is a Kaiser Roll without a little COLE SLAW
on the SIDE?";"Unknown (/usr/share/games/fortunes/zippy)";NA;"zippy.dat (fortunes)";NA
