"quote";"author";"context";"source";"date"
"Um homem sem religião é como um peixe sem bicicleta.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Uma celebridade é uma pessoa que trabalha duro a vida inteira para se
tornar conhecida, e depois passa a usar óculos escuros para não ser
conhecida.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"A primeira amnésia a gente nunca esquece.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Nunca bata em um homem com óculos. Use as mãos, é mais eficiente.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Não brinque com fogo! Ele é chato, não sabe brincar.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"De cada 10 pessoas, 6 sabem contar e 5 não.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Canela: Dispositivo para achar móveis no escuro.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Lógica: Método sistemático de chegar a conclusão errada com confiança.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Diplomacia: Diga ``Bom cãozinho!'' até você achar uma pedra.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Casamento é o triunfo da imaginação sobre a inteligência.
Segundo casamento é o triunfo da esperança sobre a experiência.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Não tenho vícios. Só bebo e fumo quando jogo.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Parei de beber! Depois de amanhã vai fazer dois dias!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Por que nossa memória é boa o bastante para guardar qualquer coisa idiota
que acontece conosco e não boa o bastante para lembrar-nos quantas vezes
contamos essas coisas idiotas para a mesma pessoa?";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Em São Paulo, um homem é atropelado a cada cinco minutos. Além de não ter
tempo pra mais nada, o cara deve estar todo quebrado.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"A calcinha não é a melhor coisa do mundo, mas está bem perto.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Diz o velho ditado de advogados de Varsóvia: se ninguém
entende de que se trata, trata-se de dinheiro.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Muitas pessoas costumam manter a televisão ligada como forma de fazer
passar o tempo. Talvez elas não saibam, mas o tempo passa estando ou não a
televisão ligada.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"A verdade está sempre na minoria.
                -- S. Kierkegaard";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"É como eu costumo dizer sempre: ``Somente um idiota faz citações
de suas próprias frases''.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Os canhotos também têm os seus direitos.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Eu antes me achava muito indeciso, mas agora não tenho certeza.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Água mole, pedra dura, tanto bate até que molha! ";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Se um cão bater à sua porta, não atenda, pois cão não bate à porta. ";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Drogas fazem perder a memória e outras coisas que não lembro. ";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Biquini: Pedaço de pano cercado por mulher por todos os lados.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Negligência: Nome que se dá, no colégio, à burrice das crianças ricas.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Chegar em segundo lugar significa ser o primeiro perdedor.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Este espaço deveria ser preenchido por uma frase inteligente
e espirituosa.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Nunca pense que hoje é o pior dia de sua vida. Lembre-se que amanhã
as coisas sempre podem piorar.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Onde vamos parar? Até Papai Noel anda saindo com veados.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O casamento é o caminho mais caro para se dormir com uma mulher.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Após vinte anos de casamento, finalmente minha mulher me deu o que
eu mais queria: o divórcio.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Ama teu próximo! Ainda mais se for uma loira de olhos azuis!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Batata não pensa, logo não existe.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Cada escola que se abre é uma cadeia que se fecha.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Cada vez sobra mais mês no fim do dinheiro.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Cigarro: Objeto cilíndrico de papel, recheado com palha. Contém uma faísca
numa ponta e um idiota na outra.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Coitado do espermatozóide... Mora num ovo, o prédio é um saco, o vizinho de
trás fede pra caramba, o vizinho de cima é um pentelho, e o síndico, quando
tá duro, põe ele pra fora!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Coma merda! Um bilhão de moscas não podem estar erradas.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Convencido? Eu? Antes eu era convencido... Hoje, sou perfeito!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Dentre todas as pessoas que conheci, você certamente é uma delas.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Dívida pra mim é sagrada. Deus lhe pague!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Drogas, tou fora! Saí pra comprar!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Egoísta é quem pensa mais em si mesmo do que em mim.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O mundo é formado por 3 tipos de pessoas:
As que sabem e as que não sabem contar.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Eu quero é morrer em paz, durante o sono, como o meu avô!
E não gritando aterrorizado, como os seus passageiros...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Eu sou ninguém, ninguém é perfeito, portanto, eu sou perfeito.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Existem duas regras pra ter sucesso na vida:
1° Nunca diga tudo que você sabe.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Fumar é muito bom: acaba com todos os fumantes.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Herrá é Umano!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Ingleis eu não çêi, mais em portuguêz eu çou féra.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Melô do Sexo Anal:
Quero ver você não chorar, não olhar pra trás nem se arrepender do que faz...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Minha namorada diz que eu nunca a ouço.
Pelo menos eu acho que ela disse isso.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Mulher grávida vive reclamando de barriga cheia.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Neste momento estou sentindo amnésia e dejà vú ao mesmo tempo.
Sinto que já esqueci isso antes...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Não acredite em extra terrestres, eles são muito mentirosos.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Não sou 100% inútil: sempre posso servir de mau exemplo...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O Brasil está em nossas mãos... E não adianta lavar!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O cigarro disse ao fumante: Hoje você me acende, amanhã eu te apago.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O homem de bem exige tudo de si próprio.
O homem medíocre espera tudo dos outros.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O mundo precisa de mais gênios humildes. Hoje em dia somos poucos...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O pessimista é um otimista experiente e arrependido.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O que é o que é: tem quatro patas e um braço? Um Rottweiler feliz.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"-- Oba, Doutor! Quer dizer que não preciso mais usar óculos?
-- Isso mesmo. De agora em diante só cachorro e bengala.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Onde quer que você esteja, você sempre estará lá!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Piada de rico é sempre engraçada.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Pobre só vai pra frente quando tropeça.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Princípio do Comunismo:
De cada um, segundo a sua capacidade, para cada um, segundo a sua necessidade.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Quando se disca um número errado, a ligação nunca está ocupada.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Quem dá aos pobres fica com fama de bicha.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Sabe como fazer um idiota esperar 24h? Amanhã eu te conto!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Se Deus é amor e o amor é cego, Ray Charles é Deus?";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Todo mundo é ignorante, só que em assuntos diferentes...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Todos têm o direito de ser burros, o problema é que alguns abusam...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Virgindade não é pênalti: Pode perder!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Nada é a prova de idiotas. Nisto eles são bem habilidosos...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"A verdade é só uma mentira inverídica...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Anúncio do Marlboro aumenta venda de chapéus e cavalos em Portugal.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Quem bebe vive menos. Menos triste, menos preocupado...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Hoje destruí o espelho do meu quarto. Não preciso mais de ídolos.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Os jogadores de videogame são pessoas normais, que tomam sorvete pela
testa como todo mundo!";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Quem dá aos pobres fica com fama de bicha.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Lembre-se de que você é único, como todo mundo.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Adão que era um cara de sorte: Não tinha sogra nem cunhado...";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Você acabou de perder 2 segundos lendo esta frase.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Todo mundo é ignorante, apenas em assuntos diferentes.
                -- Will Rogers, comediante americano";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O pessimista se queixa do vento, o otimista espera que ele mude e o
realista ajusta as velas.
                -- William George Ward 1812-1882 teólogo inglês";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Temos duas orelhas e uma só boca, justamente para escutar mais e falar
menos.
                -- Zenon de Citión, filósofo grego";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Aquele que desejar construir torres altas deverá permanecer longo tempo
nos fundamentos.
                -- Anton Bruckner, compositor austríaco";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Aquele que sabe falar sabe também quando fazê-lo.
                -- Arquimedes, matemático grego";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Não tomes a vida demasiado a sério; de qualquer forma não sairás vivo dessa.
                -- Bernard de Fontenelle, escritor francês";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Um banco é um lugar que lhe empresta dinheiro sempre que você demonstre
não necessitar dele.
                -- Bob Hope, ator inglês";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Gosto cada vez mais dos homens.
                -- Canibal anônimo";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Cada fracasso ensina ao homem algo que ele precisava aprender.
                -- Charles Dickens, escritor inglês";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Os que sonham de dia são conscientes de muitas coisas que escapam aos que
sonham apenas à noite.
                -- Edgar Allan Poe, escritor americano";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Uma máquina pode fazer o trabalho de cinqüenta pessoas comuns. Máquina
alguma pode fazer o trabalho de um homem incomum.
                -- Elbert Hubbard, editor ensaista americano";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"A Matemática é o alfabeto com que Deus escreveu o mundo.
                -- Galileu Galilei, astrônomo e físico italiano";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Considero a televisão muito educativa. Toda vez que alguém na sala liga o
aparelho vou para o quarto ler um livro.
                -- Grouch Marx, comediante americano";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Os espinhos que colhi são da árvore que plantei.
                -- Lord Byron, poeta inglês";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Aprender música lendo teoria musical é como fazer amor por
correspondência.
                -- Luciano Pavarotti, cantor lírico italiano";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O gênio se compõe de 2% de talento e 98% de perseverante aplicação ao
trabalho.
                -- Ludwig Van Beethoven, compositor alemão";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Nós matamos o tempo, mas ele enterra-nos.
                -- Machado de Assis, escritor brasileiro";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Quem disse que o dinheiro não traz felicidade não sabe onde fazer as
compras.
                -- David Lee Roth, músico";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Quem pensa grande também erra grande.
                -- Martin Heidegger, filósofo alemão";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Como são admiráveis as pessoas que não conhecemos muito bem.
                -- Millôr Fernandes, humorista brasileiro";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Acredito que todo ser humano tem um número finito de batimentos
cardíacos. Não pretendo desperdiçar nenhum dos meus fazendo exercícios
por aí.
                -- Neil Armstrong, astronauta americano";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Muitas pessoas são bastante educadas para não falar com a boca cheia,
porém não se preocupam em fazê-lo com a cabeça oca.
                -- Orson Welles, cineasta e ator americano";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"O homem é menos ele mesmo quando fala na sua própria pessoa. Dê-lhe uma
máscara e ele dirá a verdade.
                -- Oscar Wilde, escritor irlandês";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Experiência é o nome que cada um dá a seus erros.
                -- Oscar Wilde, escritor irlandês";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Computadores são inúteis. Eles só podem dar respostas.
                -- Pablo Picaso, pintor espanhol";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Fevereiro tem 28 dias. É o mês em que as mulheres falam menos.
                -- Provérbio mineiro";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Não se deve dar sorte ao azar.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Coisa é a coisa mais genérica que existe.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Inteligência Artificial tem tanta relação com inteligência quanto flores
artificiais têm com flores.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Tudo faz sentido quando não se pensa sobre.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Everything should be made as simple as possible, but not simpler.
                -- Albert Einstein";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Everything that can be invented has been invented.
                -- Charles Duell, Director of U.S. Patent Office, 1899";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Para todo problema complexo há uma solução simples, precisa e errada.
                -- H. L. Mencken";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
"Guia Fortune para lidar com ficção científica na vida real:
O que fazer...
     se você atender uma chamada telefônica de Marte:
          Fale devagar e procure pronunciar as palavras corretamente. Limite 
          seu vocabulário a palavras simples. Tente determinar se você
          está falando com algum líder ou com um simples cidadão marciano.

     se ele(a) não entende português:
          Desligue. Não faz sentido tentar aprender marciano por
          telefone. Se o marciano tivesse alguma coisa importante para
          dizer a você, ele teria aprendido português antes de ligar.";"Unknown (/usr/share/games/fortunes/mario.geral)";NA;NA;NA
