"quote";"author";"context";"source";"date"
"BOFH excuse #55:

Plumber mistook routing panel for decorative wall fixture";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #56:

Electricians made popcorn in the power supply";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #57:

Groundskeepers stole the root password";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #58:

high pressure system failure";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #59:

failed trials, system needs redesigned";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #60:

system has been recalled";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #61:

not approved by the FCC";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #62:

need to wrap system in aluminum foil to fix problem";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #63:

not properly grounded, please bury computer";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #64:

CPU needs recalibration";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #65:

system needs to be rebooted";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #66:

bit bucket overflow";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #67:

descramble code needed from software company";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #68:

only available on a need to know basis";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #69:

knot in cables caused data stream to become twisted and kinked";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #70:

nesting roaches shorted out the ether cable";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #71:

The file system is full of it";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #72:

Satan did it";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #73:

Daemons did it";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #74:

You're out of memory";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #75:

There isn't any problem";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #76:

Unoptimized hard drive";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #77:

Typo in the code";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #78:

Yes, yes, its called a design limitation";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #79:

Look, buddy:  Windows 3.1 IS A General Protection Fault.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #80:

That's a great computer you have there; have you considered how it would work as a BSD machine?";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #81:

Please excuse me, I have to circuit an AC line through my head to get this database working.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #82:

Yeah, yo mama dresses you funny and you need a mouse to delete files.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #83:

Support staff hung over, send aspirin and come back LATER.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #84:

Someone is standing on the ethernet cable, causing a kink in the cable";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #85:

Windows 95 undocumented \"feature\"";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #86:

Runt packets";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #87:

Password is too complex to decrypt";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #88:

Boss' kid fucked up the machine";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #89:

Electromagnetic energy loss";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #90:

Budget cuts";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #91:

Mouse chewed through power cable";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #92:

Stale file handle (next time use Tupperware(tm)!)";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #93:

Feature not yet implemented";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #94:

Internet outage";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #95:

Pentium FDIV bug";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #96:

Vendor no longer supports the product";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #97:

Small animal kamikaze attack on power supplies";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #98:

The vendor put the bug there.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #99:

SIMM crosstalk.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #100:

IRQ dropout";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #101:

Collapsed Backbone";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #102:

Power company testing new voltage spike (creation) equipment";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #103:

operators on strike due to broken coffee machine";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #104:

backup tape overwritten with copy of system manager's favourite CD";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #105:

UPS interrupted the server's power";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #106:

The electrician didn't know what the yellow cable was so he yanked the ethernet out.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #107:

The keyboard isn't plugged in";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #108:

The air conditioning water supply pipe ruptured over the machine room";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #109:

The electricity substation in the car park blew up.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #110:

The rolling stones concert down the road caused a brown out";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #111:

The salesman drove over the CPU board.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #112:

The monitor is plugged into the serial port";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #113:

Root nameservers are out of sync";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #114:

electro-magnetic pulses from French above ground nuke testing.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #115:

your keyboard's space bar is generating spurious keycodes.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #116:

the real ttys became pseudo ttys and vice-versa.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #117:

the printer thinks its a router.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #118:

the router thinks its a printer.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #119:

evil hackers from Serbia.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #120:

we just switched to FDDI.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #121:

halon system went off and killed the operators.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #122:

because Bill Gates is a Jehovah's witness and so nothing can work on St. Swithin's day.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #123:

user to computer ratio too high.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #124:

user to computer ration too low.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #125:

we just switched to Sprint.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #126:

it has Intel Inside";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #127:

Sticky bits on disk.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #128:

Power Company having EMP problems with their reactor";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #129:

The ring needs another token";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #130:

new management";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #131:

telnet: Unable to connect to remote host: Connection refused";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #132:

SCSI Chain overterminated";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #133:

It's not plugged in.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #134:

because of network lag due to too many people playing deathmatch";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #135:

You put the disk in upside down.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #136:

Daemons loose in system.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #137:

User was distributing pornography on server; system seized by FBI.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #138:

BNC (brain not connected)";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #139:

UBNC (user brain not connected)";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #140:

LBNC (luser brain not connected)";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #141:

disks spinning backwards - toggle the hemisphere jumper.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #142:

new guy cross-connected phone lines with ac power bus.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #143:

had to use hammer to free stuck disk drive heads.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #144:

Too few computrons available.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #145:

Flat tire on station wagon with tapes.  (\"Never underestimate the bandwidth of a station wagon full of tapes hurling down the highway\" Andrew S. Tannenbaum) ";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #146:

Communications satellite used by the military for star wars.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #147:

Party-bug in the Aloha protocol.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #148:

Insert coin for new game";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #149:

Dew on the telephone lines.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #150:

Arcserve crashed the server again.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #151:

Some one needed the powerstrip, so they pulled the switch plug.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #152:

My pony-tail hit the on/off switch on the power strip.";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #153:

Big to little endian conversion error";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #154:

You can tune a file system, but you can't tune a fish (from most tunefs man pages)";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #155:

Dumb terminal";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #156:

Zombie processes haunting the computer";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #157:

Incorrect time synchronization";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #158:

Defunct processes";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #159:

Stubborn processes";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #160:

non-redundant fan failure ";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #161:

monitor VLF leakage";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #162:

bugs in the RAID";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
"BOFH excuse #163:

no \"any\" key on keyboard";"Unknown (/usr/share/games/fortunes/bofh-excuses)";NA;"bofh-excuses.dat (fortunes-bofh-excuses)";NA
