"quote";"author";"context";"source";"date"
"If anyone has seen my dog, please contact me at x2883 as soon as possible.
We're offering a substantial reward.  He's a sable collie, with three legs,
blind in his left eye, is missing part of his right ear and the tip of his
tail.  He's been recently fixed.  Answers to \"Lucky\".";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"If you are a police dog, where's your badge?";"Question James Thurber used to drive his German Shepherd
		   crazy.";NA;"pets.dat (fortunes)";NA
"\"If you don't want your dog to have bad breath, do what I do:  Pour a little
Lavoris in the toilet.\"";"Jay Leno";NA;"pets.dat (fortunes)";NA
"If you have received a letter inviting you to speak at the dedication of a
new cat hospital, and you hate cats, your reply, declining the invitation,
does not necessarily have to cover the full range of your emotions.  You must
make it clear that you will not attend, but you do not have to let fly at cats.
The writer of the letter asked a civil question; attack cats, then, only if
you can do so with good humor, good taste, and in such a way that your answer
will be courteous as well as responsive.  Since you are out of sympathy with
cats, you may quite properly give this as a reason for not appearing at the
dedication ceremonies of a cat hospital.  But bear in mind that your opinion
of cats was not sought, only your services as a speaker.  Try to keep things
straight.";"Strunk and White, \"The Elements of Style\"";NA;"pets.dat (fortunes)";NA
"In the eyes of my dog, I'm a man.";"Martin Mull";NA;"pets.dat (fortunes)";NA
"It is not a good omen when goldfish commit suicide.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"It was Penguin lust... at its ugliest.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"It's no use crying over spilt milk -- it only makes it salty for the cat.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"Lost: gray and white female cat.  Answers to electric can opener.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"Never try to outstubborn a cat.";"Lazarus Long, \"Time Enough for Love\"";NA;"pets.dat (fortunes)";NA
"No animal should ever jump on the dining room furniture unless
absolutely certain he can hold his own in conversation.";"Fran Lebowitz";NA;"pets.dat (fortunes)";NA
"No one can feel as helpless as the owner of a sick goldfish.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"PENGUINICITY!!";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"Raising pet electric eels is gaining a lot of current popularity.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"\"Shelter,\" what a nice name for for a place where you polish your cat.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"Some books are to be tasted, others to be swallowed, and some few to be
chewed and digested.";"Francis Bacon
	[As anyone who has ever owned a puppy already knows.  Ed.]";NA;"pets.dat (fortunes)";NA
"Sometimes when I get up in the morning, I feel very peculiar.  I feel
like I've just got to bite a cat!  I feel like if I don't bite a cat
before sundown, I'll go crazy!  But then I just take a deep breath and
forget about it.  That's what is known as real maturity.";"Snoopy";NA;"pets.dat (fortunes)";NA
"Speaking of purchasing a dog, never buy a watchdog that's on sale.
After all, everyone knows a bargain dog never bites!";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"The difference between dogs and cats is that dogs come when they're
called.  Cats take a message and get back to you.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"The main problem I have with cats is, they're not dogs.";"Kevin Cowherd";NA;"pets.dat (fortunes)";NA
"The only time a dog gets complimented is when he doesn't do anything.";"C. Schulz";NA;"pets.dat (fortunes)";NA
"There are many intelligent species in the universe, and they all own cats.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"There's no use in having a dog and doing your own barking.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"To err is human,
To purr feline.";"Robert Byrne";NA;"pets.dat (fortunes)";NA
"When man calls an animal \"vicious\", he usually means that it will attempt
to defend itself when he tries to kill it.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"When the fog came in on little cat feet last night, it left these little
muddy paw prints on the hood of my car.";"Unknown (/usr/share/games/fortunes/pets)";NA;"pets.dat (fortunes)";NA
"Who loves me will also love my dog.";"John Donne";NA;"pets.dat (fortunes)";NA
"With a rubber duck, one's never alone.";"\"The Hitchhiker's Guide to the Galaxy\"";NA;"pets.dat (fortunes)";NA
"It's always sad when the fleas leave, because that means your dog is dead.";"Wesley T. Williams";NA;"pets.dat (fortunes)";NA
